,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
410418,1907-06-03,Sunspot,23.5,9.4,247.3,-15.2,259.5,238.4,0.04,1.0,1.0,0.04,1.0,1.0,False,False,False,False,Z1906-1910_Page_0802,1,False,718.2044073901532
410419,1907-06-03,Sunspot,7.4,16.3,240.4,-9.2,241.6,230.5,0.18,1.0,1.0,0.04,1.0,1.0,False,False,False,False,Z1906-1910_Page_0802,2,False,718.2044073901532
410420,1907-06-03,Sunspot,8.4,7.4,249.3,-9.4,240.3,229.2,0.07,1.0,1.0,0.21,1.0,1.0,False,False,False,False,Z1906-1910_Page_0802,3,False,718.2044073901532
410421,1907-06-03,Sunspot,6.4,8.3,248.4,-8.5,249.2,228.1,0.37,1.0,1.0,0.09,0.18,0.18,False,False,False,True,Z1906-1910_Page_0802,4,False,718.2044073901532
410422,1907-06-03,Sunspot,24.4,9.6,247.1,-7.7,247.8,226.7,0.12,1.0,1.0,0.06,1.0,1.0,False,False,False,False,Z1906-1910_Page_0802,5,False,718.2044073901532
410423,1907-06-03,Sunspot,19.3,41.4,215.3,13.9,203.5,192.8,1.0,1.0,1.0,1.0,0.18,0.18,False,False,True,False,Z1906-1910_Page_0802,6,False,718.2044073901532
410424,1907-06-03,Sunspot,18.6,44.5,212.2,13.7,201.1,190.0,0.16,1.0,1.0,0.21,0.29,0.29,False,False,True,False,Z1906-1910_Page_0802,7,False,718.2044073901532
