,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
394281,1906-12-16,Sunspot,8.2,-46.3,144.7,12.5,145.1,16.8,0.77,1.0,1.0,0.94,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,49,False,712.0129217246895
394282,1906-12-16,Sunspot,8.8,-41.3,139.7,3.4,140.2,11.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,50,False,712.0129217246895
394283,1906-12-16,Sunspot,13.0,2.1,96.3,12.3,97.9,329.6,0.98,1.0,1.0,0.97,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,51,False,712.0129217246895
394284,1906-12-16,Sunspot,13.2,6.8,91.6,12.9,93.2,324.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,52,False,712.0129217246895
394285,1906-12-16,Sunspot,13.2,8.2,90.2,13.0,91.8,323.5,0.96,1.0,1.0,0.73,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,53,False,712.0129217246895
394286,1906-12-16,Sunspot,12.2,17.4,81.0,13.2,82.5,314.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,54,False,712.0129217246895
394287,1906-12-16,Sunspot,11.6,18.8,79.6,12.7,81.1,312.8,0.98,1.0,1.0,0.99,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,55,False,712.0129217246895
394288,1906-12-16,Sunspot,13.9,21.0,77.4,15.3,79.2,310.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,56,False,712.0129217246895
394289,1906-12-16,Sunspot,12.6,21.7,76.7,14.2,78.3,310.0,0.97,1.0,1.0,0.96,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,57,False,712.0129217246895
394290,1906-12-16,Sunspot,10.3,21.0,77.4,11.8,78.7,310.4,1.0,1.0,1.0,0.97,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,58,False,712.0129217246895
394291,1906-12-16,Sunspot,10.2,23.4,75.0,11.9,76.3,308.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,59,False,712.0129217246895
394292,1906-12-16,Sunspot,11.3,27.8,70.6,13.5,72.0,303.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,60,False,712.0129217246895
394293,1906-12-16,Sunspot,-18.8,20.7,77.7,-17.2,75.6,307.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,61,False,712.0129217246895
394294,1906-12-16,Sunspot,-17.8,23.0,75.4,-15.9,73.3,305.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,62,False,712.0129217246895
394295,1906-12-16,Sunspot,-16.8,24.7,73.7,-14.7,71.8,303.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,63,False,712.0129217246895
394296,1906-12-16,Sunspot,-20.0,25.8,72.6,-17.7,70.4,302.1,0.88,1.0,1.0,0.92,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,64,False,712.0129217246895
394297,1906-12-16,Sunspot,-20.0,29.1,69.3,-17.4,67.1,298.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0553,65,False,712.0129217246895

