,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
193788,1895-08-06,Sunspot,-16.2,-50.5,19.2,-9.6,18.7,41.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_1181,52,False,559.8984372110137
193789,1895-08-06,Sunspot,-15.7,-41.0,9.7,-9.0,9.4,32.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_1181,53,False,559.8984372110137
193790,1895-08-06,Sunspot,-16.7,-40.8,9.5,-9.8,9.2,32.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_1181,54,False,559.8984372110137
193791,1895-08-06,Sunspot,-16.2,-39.3,8.0,-9.3,7.7,30.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_1181,55,False,559.8984372110137
193792,1895-08-06,Sunspot,-15.2,-31.6,0.3,-8.2,0.3,23.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_1181,56,False,559.8984372110137
193793,1895-08-06,Sunspot,-11.0,-19.5,348.2,-4.2,348.4,11.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_1181,57,False,559.8984372110137
193794,1895-08-06,Sunspot,-13.6,-18.4,347.1,-6.8,347.4,10.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_1181,58,False,559.8984372110137
193795,1895-08-06,Sunspot,-11.2,-16.8,345.5,-4.4,345.8,9.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_1181,59,False,559.8984372110137
193796,1895-08-06,Sunspot,-13.2,-15.0,343.7,-6.5,344.0,7.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_1181,60,False,559.8984372110137
193797,1895-08-06,Sunspot,-15.5,-14.0,342.7,-8.9,343.1,6.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_1181,61,False,559.8984372110137
