,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
178165,1895-01-21,Sunspot,3.0,-30.6,166.8,-3.8,166.8,120.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,43,False,552.6712308634917
178166,1895-01-21,Sunspot,1.0,-25.4,161.6,-5.6,161.6,115.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,44,False,552.6712308634917
178167,1895-01-21,Sunspot,-20.0,-26.2,162.4,-26.6,161.4,115.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,45,False,552.6712308634917
178168,1895-01-21,Sunspot,-20.7,-22.2,158.4,-27.1,157.3,111.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,46,False,552.6712308634917
178169,1895-01-21,Sunspot,14.4,12.5,123.7,11.5,125.1,79.1,0.92,1.0,1.0,0.85,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,47,False,552.6712308634917
178170,1895-01-21,Sunspot,14.4,14.3,121.9,10.7,123.2,77.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,48,False,552.6712308634917
178171,1895-01-21,Sunspot,13.5,20.7,115.5,10.4,116.9,70.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,49,False,552.6712308634917
178172,1895-01-21,Sunspot,13.3,23.9,112.3,10.6,113.7,67.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,50,False,552.6712308634917
178173,1895-01-21,Sunspot,12.5,25.9,110.3,10.1,111.5,65.5,0.96,1.0,1.0,0.97,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,51,False,552.6712308634917
178174,1895-01-21,Sunspot,14.5,31.4,104.8,12.7,106.4,60.4,0.94,1.0,1.0,0.97,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,52,False,552.6712308634917
178175,1895-01-21,Sunspot,12.8,33.6,102.6,11.2,104.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,53,False,552.6712308634917
178176,1895-01-21,Sunspot,15.6,34.6,101.6,14.0,103.5,57.5,0.93,1.0,1.0,0.94,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,54,False,552.6712308634917
178177,1895-01-21,Sunspot,1.3,35.4,100.8,10.0,102.1,56.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,55,False,552.6712308634917
178178,1895-01-21,Sunspot,24.2,40.8,95.4,13.5,97.1,51.1,0.02,1.0,1.0,0.01,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,56,False,552.6712308634917
178179,1895-01-21,Sunspot,14.3,45.4,90.8,14.2,92.5,46.5,0.93,1.0,1.0,0.93,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,57,False,552.6712308634917
178180,1895-01-21,Sunspot,-11.5,61.4,74.8,-9.5,73.5,27.5,0.99,1.0,1.0,0.96,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,58,False,552.6712308634917
178181,1895-01-21,Sunspot,-13.9,63.2,73.0,-11.8,71.4,25.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,59,False,552.6712308634917
178182,1895-01-21,Sunspot,-23.5,67.6,68.6,-10.8,67.1,21.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1893-1898_Page_0937,60,False,552.6712308634917
