,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
325787,1888-11-30,Sunspot,-16.29,31.34,2.44,-11.96,51.06,324.93,0.75,0.47,0.47,0.71,1.0,1.0,False,True,False,False,Z1887-1892_Page_0193,33,False,470.43927743068804
325788,1888-11-30,Sunspot,-1.67,31.87,1.91,-12.31,118.5,324.37,0.67,1.0,1.0,0.28,0.53,0.53,False,False,True,False,Z1887-1892_Page_0193,34,False,470.43927743068804
325789,1888-11-30,Sunspot,-16.8,32.25,1.53,-12.39,50.12,323.99,0.63,1.0,1.0,0.72,1.0,1.0,False,False,False,False,Z1887-1892_Page_0193,35,False,470.43927743068804
325790,1888-11-30,Sunspot,-14.64,6.29,27.49,-9.87,46.39,320.26,0.28,1.0,1.0,0.86,1.0,1.0,False,False,False,False,Z1887-1892_Page_0193,36,False,470.43927743068804
325791,1888-11-30,Sunspot,-14.93,3.76,30.02,-10.21,118.88,320.75,0.35,0.71,0.71,0.61,0.84,0.84,False,True,True,False,Z1887-1892_Page_0193,37,False,470.43927743068804
325792,1888-11-30,Sunspot,-1.63,3.41,30.37,-9.86,46.27,320.14,0.56,0.85,0.85,0.31,1.0,1.0,False,True,False,False,Z1887-1892_Page_0193,38,False,470.43927743068804
