,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
350304,1892-06-21,Sunspot,16.3,-62.8,348.2,23.1,348.5,99.9,1.0,1.0,1.0,1.0,0.43,0.43,False,False,True,False,Z1887-1892_Page_0841,1,False,518.0614688998052
350305,1892-06-21,Sunspot,18.0,-63.0,348.4,24.8,348.0,90.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,2,False,518.0614688998052
350306,1892-06-21,Sunspot,19.2,-61.0,346.4,26.0,345.6,88.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,3,False,518.0614688998052
350307,1892-06-21,Sunspot,19.4,-57.2,342.6,26.0,341.6,84.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,4,False,518.0614688998052
350308,1892-06-21,Sunspot,-35.0,-78.4,3.8,-28.03,5.8,102.72,0.81,1.0,1.0,0.04,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,5,False,518.0614688998052
350309,1892-06-21,Sunspot,-35.0,-75.8,1.2,-28.19,8.4,100.96,0.06,1.0,1.0,0.11,0.08,0.08,False,False,False,True,Z1887-1892_Page_0841,6,False,518.0614688998052
350310,1892-06-21,Sunspot,-6.2,-78.1,3.5,-30.39,358.8,101.85,0.04,0.13,0.13,0.07,1.0,1.0,False,True,False,False,Z1887-1892_Page_0841,7,False,518.0614688998052
350311,1892-06-21,Sunspot,-34.8,-70.4,355.8,-32.46,262.6,100.52,0.06,1.0,1.0,0.07,0.11,0.11,False,False,True,False,Z1887-1892_Page_0841,8,False,518.0614688998052
350312,1892-06-21,Sunspot,-48.8,-88.8,14.2,-32.98,355.8,97.9,0.27,0.21,0.21,0.03,0.05,0.05,False,True,False,True,Z1887-1892_Page_0841,9,False,518.0614688998052
350313,1892-06-21,Sunspot,5.8,-26.4,311.8,10.5,311.0,53.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,10,False,518.0614688998052
350314,1892-06-21,Sunspot,5.3,-21.5,306.9,9.4,306.2,49.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,11,False,518.0614688998052
350315,1892-06-21,Sunspot,-27.5,-27.8,313.2,-22.6,315.4,58.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,12,False,518.0614688998052
350316,1892-06-21,Sunspot,-27.6,-25.6,311.0,-22.9,313.4,56.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,13,False,518.0614688998052
350317,1892-06-21,Sunspot,-24.8,-4.8,290.2,-22.3,293.0,35.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,14,False,518.0614688998052
350318,1892-06-21,Sunspot,-23.5,-3.4,288.8,-21.1,291.4,34.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,15,False,518.0614688998052
350319,1892-06-21,Sunspot,-22.3,-0.8,286.2,-20.2,288.8,31.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0841,16,False,518.0614688998052
