,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
347671,1892-05-17,Sunspot,-19.15,-25.35,277.49,-18.05,280.11,158.43,0.68,0.8,0.8,0.73,0.64,0.64,True,False,True,False,Z1887-1892_Page_0775,1,False,516.7748101819781
347672,1892-05-17,Sunspot,15.46,6.47,245.67,-15.99,126.17,145.83,0.08,0.44,0.44,0.3,0.19,0.19,False,True,True,False,Z1887-1892_Page_0775,2,False,516.7748101819781
347673,1892-05-17,Sunspot,4.44,4.92,247.22,-13.82,45.45,141.79,0.29,0.28,0.28,0.08,0.21,0.21,False,True,False,True,Z1887-1892_Page_0775,3,False,516.7748101819781
347674,1892-05-17,Sunspot,5.44,5.84,246.3,15.34,64.11,141.07,0.32,0.3,0.3,0.16,0.17,0.17,False,True,False,True,Z1887-1892_Page_0775,4,False,516.7748101819781
347675,1892-05-17,Sunspot,5.11,3.94,248.2,-17.30,6.47,140.38,0.33,0.13,0.13,0.52,0.25,0.25,False,True,False,True,Z1887-1892_Page_0775,5,False,516.7748101819781
347676,1892-05-17,Sunspot,14.94,0.51,251.63,-16.01,166.43,131.72,0.3,1.0,1.0,0.08,0.4,0.4,False,False,True,False,Z1887-1892_Page_0775,6,False,516.7748101819781
347677,1892-05-17,Sunspot,13.25,16.76,235.38,9.23,234.29,112.61,1.0,0.62,1.0,1.0,1.0,1.0,False,True,False,False,Z1887-1892_Page_0775,7,False,516.7748101819781
347678,1892-05-17,Sunspot,14.52,22.19,229.95,9.98,228.8,107.12,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0775,8,False,516.7748101819781
347679,1892-05-17,Sunspot,15.84,26.05,226.09,10.95,224.91,103.23,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0775,9,False,516.7748101819781
347680,1892-05-17,Sunspot,11.04,28.2,223.94,5.96,223.22,101.54,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0775,10,False,516.7748101819781
347681,1892-05-17,Sunspot,12.38,32.65,219.49,6.97,218.75,97.07,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0775,11,False,516.7748101819781
347682,1892-05-17,Sunspot,-15.46,55.93,196.21,-22.13,196.88,75.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0775,12,False,516.7748101819781
