,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
343226,1892-03-02,Sunspot,-9.02,7.75,171.62,-15.91,171.39,28.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0656,21,False,513.9879856136622
343227,1892-03-02,Sunspot,-26.43,78.17,101.2,-27.58,97.7,314.51,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0656,22,False,513.9879856136622
343228,1892-03-02,Sunspot,-27.25,78.5,100.87,-28.36,97.23,314.04,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0656,23,False,513.9879856136622
