,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
53064,1904-01-01,Sunspot,13.8,-0.2,114.8,10.8,116.2,274.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,1,False,672.4153942574952
53065,1904-01-01,Sunspot,13.0,2.6,112.0,10.3,113.6,272.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,2,False,672.4153942574952
53066,1904-01-01,Sunspot,-20.6,2.0,112.6,-23.2,110.0,268.7,0.9,1.0,1.0,0.87,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,3,False,672.4153942574952
53067,1904-01-01,Sunspot,-20.6,11.3,103.3,-22.0,100.7,259.4,0.9,1.0,1.0,0.17,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,4,False,672.4153942574952
53068,1904-01-01,Sunspot,-19.6,14.6,100.0,-20.8,97.5,256.2,0.94,1.0,1.0,0.72,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,5,False,672.4153942574952
53069,1904-01-01,Sunspot,-14.8,79.6,35.0,-13.9,83.3,242.0,0.87,1.0,1.0,0.31,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,6,False,672.4153942574952
53070,1904-01-01,Sunspot,-14.6,31.2,83.4,-13.6,81.6,240.3,0.97,1.0,1.0,0.87,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,7,False,672.4153942574952
53071,1904-01-01,Sunspot,-11.0,31.6,83.0,-13.1,181.3,240.0,0.81,1.0,1.0,0.92,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,8,False,672.4153942574952
53072,1904-01-01,Sunspot,-15.3,31.8,82.8,-14.4,81.2,239.9,0.88,0.92,0.92,0.96,1.0,1.0,False,True,False,False,Z1903-1905_Page_0254,9,False,672.4153942574952
53073,1904-01-01,Sunspot,-14.9,33.8,80.8,-13.7,179.1,237.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,10,False,672.4153942574952
53074,1904-01-01,Sunspot,-16.0,34.2,80.4,-14.7,178.5,237.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,11,False,672.4153942574952
53075,1904-01-01,Sunspot,-13.8,35.1,79.5,-12.5,177.9,236.6,0.88,1.0,1.0,0.93,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,12,False,672.4153942574952
53076,1904-01-01,Sunspot,-22.6,60.2,54.4,-18.4,52.3,211.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,13,False,672.4153942574952
53077,1904-01-01,Sunspot,-20.5,62.6,52.0,-16.1,50.3,209.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,14,False,672.4153942574952
53078,1904-01-01,Sunspot,-23.9,63.6,51.0,-19.4,148.9,207.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,15,False,672.4153942574952
53079,1904-01-01,Sunspot,-23.7,65.5,49.1,-19.1,47.0,205.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,16,False,672.4153942574952
53080,1904-01-01,Sunspot,-25.3,66.4,48.2,-21.4,45.6,204.3,0.89,1.0,1.0,0.93,1.0,1.0,False,False,False,False,Z1903-1905_Page_0254,17,False,672.4153942574952
