,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
339555,1891-09-20,Sunspot,-18.67,-13.39,86.31,-18.05,83.8,357.96,0.48,1.0,1.0,0.43,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,10,False,507.9846887089113
339556,1891-09-20,Sunspot,-20.45,-9.57,82.49,-19.39,79.98,354.14,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,11,False,507.9846887089113
339557,1891-09-20,Sunspot,-22.69,7.14,65.78,-19.7,63.33,337.49,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,12,False,507.9846887089113
339558,1891-09-20,Sunspot,-21.17,8.33,64.59,-18.06,62.36,336.52,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,13,False,507.9846887089113
339559,1891-09-20,Sunspot,-22.02,9.23,63.69,-18.8,61.39,335.55,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,14,False,507.9846887089113
339560,1891-09-20,Sunspot,-20.54,9.73,63.19,-17.29,61.08,335.24,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,15,False,507.9846887089113
339561,1891-09-20,Sunspot,-22.26,11.83,61.09,-18.77,58.83,332.99,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,16,False,507.9846887089113
339562,1891-09-20,Sunspot,-24.18,13.03,59.89,-20.55,57.43,331.59,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,17,False,507.9846887089113
339563,1891-09-20,Sunspot,-23.76,14.59,58.33,-19.98,55.97,330.13,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,18,False,507.9846887089113
339564,1891-09-20,Sunspot,-22.92,15.59,57.33,-19.04,55.11,329.27,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,19,False,507.9846887089113
339565,1891-09-20,Sunspot,-23.59,16.87,56.05,-19.59,53.79,327.95,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,20,False,507.9846887089113
339566,1891-09-20,Sunspot,-14.03,8.76,64.16,-10.92,62.78,336.94,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,21,False,507.9846887089113
339567,1891-09-20,Sunspot,-15.44,11.01,61.91,-12.08,60.42,334.58,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,22,False,507.9846887089113
339568,1891-09-20,Sunspot,-14.95,12.11,60.81,-11.47,59.38,333.54,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,23,False,507.9846887089113
339569,1891-09-20,Sunspot,-15.3,13.92,59.0,-11.63,57.58,331.74,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,24,False,507.9846887089113
339570,1891-09-20,Sunspot,-0.47,10.23,62.69,2.72,62.82,336.98,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,25,False,507.9846887089113
339571,1891-09-20,Sunspot,0.69,11.18,61.74,3.99,61.99,336.15,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,26,False,507.9846887089113
339572,1891-09-20,Sunspot,-1.32,12.01,60.91,2.07,60.96,335.12,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,27,False,507.9846887089113
339573,1891-09-20,Sunspot,1.28,12.37,60.55,4.69,60.87,335.03,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,28,False,507.9846887089113
339574,1891-09-20,Sunspot,1.63,14.94,57.98,5.3,58.34,332.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,29,False,507.9846887089113
339575,1891-09-20,Sunspot,12.93,46.47,26.45,19.14,27.36,301.52,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,30,False,507.9846887089113
339576,1891-09-20,Sunspot,12.39,47.97,24.95,18.69,25.78,299.94,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,31,False,507.9846887089113
339577,1891-09-20,Sunspot,17.71,52.41,20.51,24.21,21.67,295.83,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,32,False,507.9846887089113
339578,1891-09-20,Sunspot,19.98,53.3,19.62,26.52,20.65,294.81,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0561,33,False,507.9846887089113
