,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
342599,1892-02-18,Sunspot,-16.55,-73.63,238.08,-20.13,240.07,308.72,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,26,False,513.5123628645966
342600,1892-02-18,Sunspot,-15.23,-65.03,229.48,-19.68,231.17,299.82,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,27,False,513.5123628645966
342601,1892-02-18,Sunspot,-26.4,-82.23,246.68,-29.01,250.08,318.73,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,28,False,513.5123628645966
342602,1892-02-18,Sunspot,-25.11,-77.0,241.45,-28.27,242.71,311.36,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,29,False,513.5123628645966
342603,1892-02-18,Sunspot,-27.7,-78.58,243.03,-30.68,246.56,315.21,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,30,False,513.5123628645966
342604,1892-02-18,Sunspot,-12.42,-35.41,199.86,-18.95,200.54,269.19,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,31,False,513.5123628645966
342605,1892-02-18,Sunspot,-12.92,-34.26,198.71,-19.5,199.38,268.03,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,32,False,513.5123628645966
342606,1892-02-18,Sunspot,-14.88,-31.63,196.08,-21.57,196.73,265.38,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,33,False,513.5123628645966
342607,1892-02-18,Sunspot,16.91,-14.23,178.68,9.94,178.73,247.38,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,34,False,513.5123628645966
342608,1892-02-18,Sunspot,21.72,-4.93,169.38,14.86,169.79,238.44,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,35,False,513.5123628645966
342609,1892-02-18,Sunspot,21.3,-2.4,166.85,14.51,167.36,236.01,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,36,False,513.5123628645966
342610,1892-02-18,Sunspot,19.03,-0.04,164.49,12.31,165.01,233.66,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0639,37,False,513.5123628645966
342611,1892-02-18,Sunspot,18.75,37.52,126.93,14.49,128.39,225.74,1.0,0.78,1.0,1.0,0.9,0.9,True,False,False,True,Z1887-1892_Page_0640,1,False,513.5123628645966
342612,1892-02-18,Sunspot,21.22,7.0,157.45,17.09,316.12,224.77,0.91,0.81,0.81,0.82,0.8,0.8,False,True,True,False,Z1887-1892_Page_0640,2,False,513.5123628645966
342613,1892-02-18,Sunspot,19.16,86.76,77.69,15.0,316.14,224.79,0.81,0.84,0.84,0.86,0.91,0.91,False,True,True,False,Z1887-1892_Page_0640,3,False,513.5123628645966
342614,1892-02-18,Sunspot,18.61,39.93,124.52,14.77,124.24,221.64,1.0,0.76,1.0,1.0,0.65,0.65,False,True,False,True,Z1887-1892_Page_0640,4,False,513.5123628645966
342615,1892-02-18,Sunspot,19.15,41.4,123.05,15.46,122.87,220.27,0.95,0.78,0.78,0.98,0.8,0.8,False,True,False,True,Z1887-1892_Page_0640,5,False,513.5123628645966
342616,1892-02-18,Sunspot,20.38,44.43,120.02,16.74,122.03,214.43,1.0,0.9,1.0,1.0,0.63,0.63,True,False,False,True,Z1887-1892_Page_0640,6,False,513.5123628645966
342617,1892-02-18,Sunspot,22.45,54.28,110.17,19.9,12.69,210.04,1.0,0.59,1.0,1.0,0.92,0.92,True,False,False,True,Z1887-1892_Page_0640,7,False,513.5123628645966
342618,1892-02-18,Sunspot,25.12,61.32,103.13,23.59,132.94,201.54,0.88,0.87,0.87,0.89,0.87,0.87,False,True,True,False,Z1887-1892_Page_0640,8,False,513.5123628645966
342619,1892-02-18,Sunspot,25.83,71.97,92.48,25.32,95.81,193.21,1.0,0.9,1.0,1.0,0.93,0.93,True,False,False,True,Z1887-1892_Page_0640,9,False,513.5123628645966
342647,1892-02-18,Sunspot,21.89,8.49,155.96,15.5,156.9,225.55,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0641,1,False,513.5123628645966
342648,1892-02-18,Sunspot,23.72,9.3,155.15,17.36,156.22,224.87,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0641,2,False,513.5123628645966
342649,1892-02-18,Sunspot,21.5,9.45,155.0,15.16,155.96,224.61,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0641,3,False,513.5123628645966
342650,1892-02-18,Sunspot,24.2,11.32,153.13,17.94,154.32,222.97,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0641,4,False,513.5123628645966
342651,1892-02-18,Sunspot,22.18,11.81,152.64,15.96,153.73,222.38,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0641,5,False,513.5123628645966
342652,1892-02-18,Sunspot,22.9,12.67,151.78,16.73,152.94,221.59,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0641,6,False,513.5123628645966
342653,1892-02-18,Sunspot,23.16,14.36,150.09,17.08,151.34,219.99,1.0,0.93,1.0,1.0,1.0,1.0,True,False,False,False,Z1887-1892_Page_0641,7,False,513.5123628645966
342654,1892-02-18,Sunspot,21.33,14.49,149.96,15.27,151.09,219.74,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0641,8,False,513.5123628645966
342655,1892-02-18,Sunspot,8.5,25.05,139.4,9.8,141.25,209.9,0.12,0.89,0.89,0.01,1.0,1.0,True,False,False,False,Z1887-1892_Page_0641,9,False,513.5123628645966
342656,1892-02-18,Sunspot,28.51,34.47,129.98,23.9,132.56,201.21,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0641,10,False,513.5123628645966
342657,1892-02-18,Sunspot,28.35,36.04,128.41,23.88,131.04,199.69,1.0,0.96,1.0,1.0,1.0,1.0,True,False,False,False,Z1887-1892_Page_0641,11,False,513.5123628645966
342658,1892-02-18,Sunspot,27.91,38.61,125.84,23.69,128.53,197.18,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0641,12,False,513.5123628645966
