,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
56667,1904-04-02,Sunspot,-11.2,-71.2,252.5,-13.3,253.9,193.0,0.92,1.0,1.0,0.92,1.0,1.0,False,False,False,False,Z1903-1905_Page_0309,29,False,675.7818760235515
56668,1904-04-02,Sunspot,19.8,9.5,171.8,12.9,172.2,111.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0309,30,False,675.7818760235515
56669,1904-04-02,Sunspot,25.6,12.6,168.7,18.8,169.2,108.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0309,31,False,675.7818760235515
56670,1904-04-02,Sunspot,-14.5,28.9,152.4,-20.6,151.3,90.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0309,32,False,675.7818760235515
56671,1904-04-02,Sunspot,-11.3,31.2,150.1,-17.3,149.1,88.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0309,33,False,675.7818760235515
56672,1904-04-02,Sunspot,-11.7,34.6,146.7,-17.5,145.6,84.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0309,34,False,675.7818760235515
