,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
342220,1892-02-11,Sunspot,-14.94,-81.55,238.94,-18.45,240.75,49.18,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,15,False,513.2563099972273
342221,1892-02-11,Sunspot,-11.76,-73.08,230.47,-16.14,231.82,40.25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,16,False,513.2563099972273
342222,1892-02-11,Sunspot,-15.65,-77.41,234.8,-19.58,236.64,45.07,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,17,False,513.2563099972273
342223,1892-02-11,Sunspot,-19.87,-7.46,164.85,-26.55,164.05,332.48,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,18,False,513.2563099972273
342224,1892-02-11,Sunspot,-19.93,-6.18,163.57,-26.59,162.7,331.13,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,19,False,513.2563099972273
342225,1892-02-11,Sunspot,-21.12,-2.93,160.32,-27.65,159.24,327.67,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,20,False,513.2563099972273
342226,1892-02-11,Sunspot,-23.52,-3.69,161.08,-30.08,159.9,328.33,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,21,False,513.2563099972273
342227,1892-02-11,Sunspot,-18.64,-1.5,158.89,-25.12,157.86,326.29,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,22,False,513.2563099972273
342228,1892-02-11,Sunspot,-24.19,-2.4,159.79,-30.7,158.5,326.93,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,23,False,513.2563099972273
342229,1892-02-11,Sunspot,-23.75,-1.45,158.84,-30.22,157.51,325.94,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,24,False,513.2563099972273
342230,1892-02-11,Sunspot,-19.13,2.03,155.36,-25.43,154.14,322.57,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,25,False,513.2563099972273
342231,1892-02-11,Sunspot,-21.14,1.74,155.65,-27.45,154.32,322.75,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,26,False,513.2563099972273
342232,1892-02-11,Sunspot,-16.04,4.46,152.93,-22.21,151.81,320.24,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,27,False,513.2563099972273
342233,1892-02-11,Sunspot,19.92,3.91,153.48,-26.12,152.11,320.54,0.28,1.0,1.0,0.91,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,28,False,513.2563099972273
342234,1892-02-11,Sunspot,21.67,3.36,154.03,-27.89,152.58,321.01,0.4,1.0,1.0,0.06,1.0,1.0,False,False,False,False,Z1887-1892_Page_0629,29,False,513.2563099972273
