,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
334702,1891-01-20,Sunspot,23.98,-59.34,194.69,17.23,194.03,123.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0431,1,False,499.06954909289203
334703,1891-01-20,Sunspot,25.95,-53.93,189.28,19.07,188.82,118.19,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0431,2,False,499.06954909289203
334704,1891-01-20,Sunspot,-28.32,3.6,131.75,-32.82,128.6,57.97,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0431,3,False,499.06954909289203
334705,1891-01-20,Sunspot,-27.91,7.16,128.19,-32.06,124.96,54.33,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0431,4,False,499.06954909289203
334706,1891-01-20,Sunspot,-22.73,13.57,121.78,-26.27,119.05,48.42,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0431,5,False,499.06954909289203
334707,1891-01-20,Sunspot,-24.99,15.64,119.71,-28.29,116.62,45.99,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0431,6,False,499.06954909289203
334708,1891-01-20,Sunspot,-26.11,19.81,115.54,-28.94,112.22,41.59,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0431,7,False,499.06954909289203
334709,1891-01-20,Sunspot,-2.22,41.5,93.85,-22.52,90.98,20.35,0.63,1.0,1.0,0.5,1.0,1.0,False,False,False,False,Z1887-1892_Page_0431,8,False,499.06954909289203
334710,1891-01-20,Sunspot,-4.32,42.56,92.79,-24.47,89.62,18.99,0.65,1.0,1.0,0.77,1.0,1.0,False,False,False,False,Z1887-1892_Page_0431,9,False,499.06954909289203
334711,1891-01-20,Sunspot,-2.55,46.11,89.24,-22.27,86.36,15.73,0.53,1.0,1.0,0.57,1.0,1.0,False,False,False,False,Z1887-1892_Page_0431,10,False,499.06954909289203
