,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
413438,1907-07-04,Sunspot,14.5,37.7,258.3,13.0,257.9,157.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,31,False,719.3442026376412
413439,1907-07-04,Sunspot,6.1,41.5,254.5,4.2,253.9,153.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,32,False,719.3442026376412
413440,1907-07-04,Sunspot,7.9,43.5,252.5,5.7,251.7,151.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,33,False,719.3442026376412
413441,1907-07-04,Sunspot,6.0,45.0,251.0,3.7,250.4,150.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,34,False,719.3442026376412
413442,1907-07-04,Sunspot,-4.2,50.0,246.0,-7.0,246.6,146.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,35,False,719.3442026376412
413443,1907-07-04,Sunspot,45.1,53.9,242.1,47.3,242.7,142.6,0.05,1.0,1.0,0.07,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,36,False,719.3442026376412
413445,1907-07-04,Sunspot,13.0,84.0,212.0,19.5,20.8,280.7,0.17,0.27,0.27,0.23,1.0,1.0,False,True,False,False,Z1906-1910_Page_0848,38,False,719.3442026376412
413446,1907-07-04,Sunspot,6.2,86.0,210.0,12.7,20.4,280.3,0.64,1.0,1.0,0.43,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,39,False,719.3442026376412
413447,1907-07-04,Sunspot,7.0,-80.0,16.0,13.7,16.4,276.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,40,False,719.3442026376412
413448,1907-07-04,Sunspot,9.5,-79.0,15.0,16.2,15.4,275.3,1.0,0.44,1.0,1.0,1.0,1.0,True,False,False,False,Z1906-1910_Page_0848,41,False,719.3442026376412
413449,1907-07-04,Sunspot,10.6,78.7,217.3,17.3,15.1,275.0,0.59,0.36,0.36,0.29,1.0,1.0,False,True,False,False,Z1906-1910_Page_0848,42,False,719.3442026376412
413450,1907-07-04,Sunspot,11.3,-71.3,7.3,18.2,7.5,267.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,43,False,719.3442026376412
413451,1907-07-04,Sunspot,4.0,-70.5,6.5,10.9,6.6,266.5,1.0,0.65,1.0,1.0,1.0,1.0,True,False,False,False,Z1906-1910_Page_0848,44,False,719.3442026376412
413452,1907-07-04,Sunspot,22.5,-69.2,5.2,29.4,5.3,265.2,1.0,0.66,1.0,1.0,1.0,1.0,True,False,False,False,Z1906-1910_Page_0848,45,False,719.3442026376412
413453,1907-07-04,Sunspot,22.6,-60.0,356.0,29.6,255.9,155.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,46,False,719.3442026376412
413454,1907-07-04,Sunspot,4.6,40.8,255.2,11.6,255.1,155.0,0.62,0.2,0.2,0.23,1.0,1.0,True,False,False,False,Z1906-1910_Page_0848,47,False,719.3442026376412
413455,1907-07-04,Sunspot,6.8,42.0,254.0,13.7,253.9,153.8,0.72,1.0,1.0,0.47,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,48,False,719.3442026376412
413456,1907-07-04,Sunspot,4.6,46.1,249.9,11.5,251.9,151.8,0.64,0.24,0.24,0.25,1.0,1.0,False,True,False,False,Z1906-1910_Page_0848,49,False,719.3442026376412
413457,1907-07-04,Sunspot,6.0,45.5,250.5,12.9,250.3,150.2,0.61,1.0,1.0,0.47,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,50,False,719.3442026376412
413458,1907-07-04,Sunspot,24.5,53.0,243.0,21.3,248.8,148.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,51,False,719.3442026376412
413459,1907-07-04,Sunspot,0.3,48.2,247.8,7.1,247.7,147.6,0.68,0.29,0.29,0.7,1.0,1.0,True,False,False,False,Z1906-1910_Page_0848,52,False,719.3442026376412
413460,1907-07-04,Sunspot,4.7,40.0,256.0,11.5,245.8,145.7,0.66,1.0,1.0,0.08,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,53,False,719.3442026376412
413461,1907-07-04,Sunspot,1.6,54.2,241.8,8.1,241.1,141.0,0.46,1.0,1.0,0.73,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,54,False,719.3442026376412
413462,1907-07-04,Sunspot,2.5,45.7,250.3,4.0,240.7,140.6,0.41,1.0,1.0,0.67,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,55,False,719.3442026376412
413464,1907-07-04,Sunspot,6.2,56.5,239.5,0.3,239.6,139.5,0.18,1.0,1.0,0.74,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,57,False,719.3442026376412
413465,1907-07-04,Sunspot,11.1,56.5,239.5,7.6,239.5,139.4,1.0,0.14,1.0,1.0,1.0,1.0,True,False,False,False,Z1906-1910_Page_0848,58,False,719.3442026376412
413466,1907-07-04,Sunspot,0.6,57.0,239.0,5.9,238.9,138.8,0.11,1.0,1.0,0.59,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,59,False,719.3442026376412
