,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
78285,1904-09-22,Sunspot,24.3,-38.3,52.2,-19.9,50.0,28.1,0.95,1.0,1.0,0.01,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,2,False,682.1354021758502
78289,1904-09-22,Sunspot,28.9,-24.7,38.6,-23.4,36.4,14.5,0.9,1.0,1.0,0.01,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,6,False,682.1354021758502
78290,1904-09-22,Sunspot,-28.7,-22.8,36.7,-23.0,34.8,12.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,7,False,682.1354021758502
78291,1904-09-22,Sunspot,-29.9,-22.7,36.6,-24.3,34.7,12.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,8,False,682.1354021758502
78292,1904-09-22,Sunspot,-31.1,-22.5,36.4,-25.4,34.3,12.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,9,False,682.1354021758502
78293,1904-09-22,Sunspot,-28.8,-21.2,35.1,-23.1,33.2,11.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,10,False,682.1354021758502
78294,1904-09-22,Sunspot,-31.0,-19.8,33.7,-25.2,31.6,9.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,11,False,682.1354021758502
78295,1904-09-22,Sunspot,-23.9,0.6,13.3,-17.1,12.6,350.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,12,False,682.1354021758502
78296,1904-09-22,Sunspot,-24.2,19.6,354.3,-17.3,354.5,332.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,13,False,682.1354021758502
78297,1904-09-22,Sunspot,-25.4,22.8,351.1,-18.5,351.6,329.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,14,False,682.1354021758502
78298,1904-09-22,Sunspot,12.3,36.0,337.9,18.8,337.1,315.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,15,False,682.1354021758502
78299,1904-09-22,Sunspot,14.4,38.2,335.7,20.7,334.8,312.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,16,False,682.1354021758502
78300,1904-09-22,Sunspot,11.8,38.7,335.2,18.1,334.4,312.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,17,False,682.1354021758502
78301,1904-09-22,Sunspot,26.0,59.0,314.9,30.8,312.2,290.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,18,False,682.1354021758502
78302,1904-09-22,Sunspot,25.3,59.6,314.3,30.1,311.7,289.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,19,False,682.1354021758502
78303,1904-09-22,Sunspot,25.1,60.8,313.1,29.7,310.5,288.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,20,False,682.1354021758502
78304,1904-09-22,Sunspot,27.3,63.0,310.9,31.7,307.9,286.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1903-1905_Page_0642,21,False,682.1354021758502
