,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
341079,1892-01-03,Sunspot,24.88,87.78,29.82,18.38,200.4,207.42,0.77,0.09,0.09,0.72,0.69,0.69,False,True,True,False,Z1887-1892_Page_0600,8,False,511.82986412789694
341080,1892-01-03,Sunspot,33.89,-48.79,166.39,27.31,161.94,168.96,1.0,1.0,1.0,1.0,0.37,0.37,False,False,True,False,Z1887-1892_Page_0600,9,False,511.82986412789694
341081,1892-01-03,Sunspot,34.72,-40.0,157.6,28.35,159.22,166.24,1.0,0.79,1.0,1.0,0.76,0.76,True,False,False,True,Z1887-1892_Page_0600,10,False,511.82986412789694
341082,1892-01-03,Sunspot,32.38,5.17,112.43,26.15,154.51,161.53,0.84,0.3,0.3,0.38,0.74,0.74,False,True,True,False,Z1887-1892_Page_0600,11,False,511.82986412789694
341083,1892-01-03,Sunspot,34.05,-34.32,151.92,27.99,152.82,159.84,1.0,0.77,1.0,1.0,0.71,0.71,False,True,False,True,Z1887-1892_Page_0600,12,False,511.82986412789694
341085,1892-01-03,Sunspot,-35.75,-38.78,156.38,-22.11,155.4,162.42,0.06,1.0,1.0,0.38,0.61,0.61,False,False,False,True,Z1887-1892_Page_0600,14,False,511.82986412789694
341086,1892-01-03,Sunspot,-17.3,-35.99,153.59,-23.45,152.42,159.44,0.6,1.0,1.0,0.09,1.0,1.0,False,False,False,False,Z1887-1892_Page_0600,15,False,511.82986412789694
341088,1892-01-03,Sunspot,-15.94,-0.98,118.58,-19.41,118.84,125.86,0.54,0.86,0.86,0.24,1.0,1.0,False,True,False,False,Z1887-1892_Page_0600,17,False,511.82986412789694
341089,1892-01-03,Sunspot,-17.23,-1.5,119.1,-20.49,16.95,123.49,0.24,0.33,0.33,0.05,0.47,0.47,False,True,False,True,Z1887-1892_Page_0600,18,False,511.82986412789694
341090,1892-01-03,Sunspot,24.73,6.9,110.7,22.05,17.98,121.0,1.0,0.68,1.0,1.0,0.46,0.46,False,True,False,True,Z1887-1892_Page_0600,19,False,511.82986412789694
341092,1892-01-03,Sunspot,22.49,17.7,99.9,21.06,102.84,109.86,0.62,0.79,0.79,0.26,1.0,1.0,False,True,False,False,Z1887-1892_Page_0600,21,False,511.82986412789694
341093,1892-01-03,Sunspot,22.72,19.14,98.46,21.46,11.26,108.28,0.78,0.86,0.86,0.13,0.3,0.3,True,False,True,False,Z1887-1892_Page_0600,22,False,511.82986412789694
341094,1892-01-03,Sunspot,22.26,21.3,96.3,21.31,99.07,106.09,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1887-1892_Page_0600,23,False,511.82986412789694
341095,1892-01-03,Sunspot,29.18,22.96,94.64,22.43,97.82,104.84,0.3,0.96,0.96,0.14,1.0,1.0,False,True,False,False,Z1887-1892_Page_0600,24,False,511.82986412789694
341096,1892-01-03,Sunspot,27.73,26.23,91.37,27.35,95.9,102.92,1.0,0.9,1.0,1.0,1.0,1.0,False,True,False,False,Z1887-1892_Page_0600,25,False,511.82986412789694
341097,1892-01-03,Sunspot,20.55,3.12,114.48,19.97,96.05,103.07,0.61,0.27,0.27,0.87,1.0,1.0,False,True,False,False,Z1887-1892_Page_0600,26,False,511.82986412789694
341098,1892-01-03,Sunspot,2.67,26.98,90.62,21.5,93.3,100.38,0.72,1.0,1.0,0.72,0.49,0.49,False,False,False,True,Z1887-1892_Page_0600,27,False,511.82986412789694
341099,1892-01-03,Sunspot,2.54,28.55,89.05,21.39,91.87,98.80,0.67,0.79,0.79,0.41,0.54,0.54,False,True,True,False,Z1887-1892_Page_0600,28,False,511.82986412789694
341100,1892-01-03,Sunspot,-1.76,30.55,87.05,-18.67,89.98,91.05,0.2,1.0,1.0,0.1,0.76,0.76,False,False,False,True,Z1887-1892_Page_0600,29,False,511.82986412789694
